id	filename	md5	size	state
b6c1dec1-e51f-48e9-90b3-3b47ae8de832	c15bee9b-18e0-433d-8216-32193639733c.rna_seq.augmented_star_gene_counts.tsv	3394be7181a07e159e0d4cb270d85aa6	4239736	released
c2a485c5-f871-4337-acdd-63b365a9c8a1	24ccefdf-3ec9-4a4f-94c7-8fc273347686.rna_seq.augmented_star_gene_counts.tsv	639c61db1c3a4a1839e1a888ac96ee02	4238137	released
4fa865be-49fe-48f8-9e87-e09168572af4	2830f392-1aeb-4556-9171-8eada8761cc8.rna_seq.augmented_star_gene_counts.tsv	3ce25c891dbcb22f7ff47f0a145ad547	4235570	released
8f2bec2c-7a61-4749-bfb1-3c5dba953c8a	82fb3155-6bf4-4f39-99f4-dfee3a1a5078.rna_seq.augmented_star_gene_counts.tsv	1c2e9c5e99d2b20ce50d89562a91a262	4246804	released
159c6763-6fc8-4ed6-b21d-7458b1289978	24ee17a9-b2e4-4058-a7b9-32d815f51cac.rna_seq.augmented_star_gene_counts.tsv	e57d3a41da0dc3090386d5029f50a6d3	4256563	released
41f4ae8d-e832-46e4-aa65-87ba050d39d3	2acc3468-bc59-4cc2-9ab0-95c8a57a9c78.rna_seq.augmented_star_gene_counts.tsv	5ea11f837b1cb1e00dc27644e5f123a6	4236019	released
e10aaba3-1a82-405e-8fc5-81594351b775	bbe66330-7ed8-4c41-bfa9-53bdfce3cc1f.rna_seq.augmented_star_gene_counts.tsv	d5630b37a5eee5657e693d2d0c57023a	4248165	released
f46bcec5-9dfe-4c91-a789-5e3c6bf878db	ce8c79f1-aebf-4824-aa7a-5eb528c7015a.rna_seq.augmented_star_gene_counts.tsv	b47105106b48e6870c347a2f4eb29e26	4249198	released
918471a2-6d02-4e39-899e-f95077fb6593	4e07237d-2c58-412d-b8cf-8dcee0f52fdd.rna_seq.augmented_star_gene_counts.tsv	a33b031ce738262e07ef47e8d5cdb9f2	4264747	released
7ffac92b-a35c-4283-882c-806a2e28a963	fb33a839-4c31-41f3-964e-fb3befcbc0cd.rna_seq.augmented_star_gene_counts.tsv	a8de8b47355638b87f0c33e5050be4a8	4277744	released
9d3f54d7-901f-4861-b015-21d011a40869	a4c0b47f-515a-4578-a6d3-fbf447c5f107.rna_seq.augmented_star_gene_counts.tsv	931bb3de0b231909b8a060995ce53621	4252620	released
f60cd94a-dd5f-4cbb-86e9-c5c97713fd04	58bd16cc-d999-4d09-9205-82cc216a0d88.rna_seq.augmented_star_gene_counts.tsv	c8a0e17539720cb25fe31a69203bca57	4244620	released
ab355a1f-46ca-43c6-a125-9a9bd55fea4f	329bb593-6a8e-4df8-837f-639279f2abf1.rna_seq.augmented_star_gene_counts.tsv	ae8907e451abb8e6180c50b91462a8a9	4243668	released
e440451a-d436-4933-885b-3951e0767b42	53d0ee2e-7214-4180-8688-95009289cfdf.rna_seq.augmented_star_gene_counts.tsv	4af143f3e4c4a4618dbcdb11702c52df	4235479	released
06ca30ec-156b-4f5e-9466-4563296a589d	e8fbb9e4-a42d-4bfe-8001-31505fc33a4e.rna_seq.augmented_star_gene_counts.tsv	9254d03be3f3d8fab02a17a0f82245ad	4245616	released
4881f536-790c-4c1c-9c19-d1c00057664f	c45b709b-951c-4382-9e91-0d38c7bc559f.rna_seq.augmented_star_gene_counts.tsv	0a49492c4c13bae26ed9838aa90d0c74	4243272	released
fa688f22-0772-4994-b019-0f3e23b3bf12	079b5158-da4f-4da0-a9fd-dc54e52ba307.rna_seq.augmented_star_gene_counts.tsv	7f7568abfe39e30947698f9930a692b2	4202259	released
ac55bde0-199a-410d-8127-e2ac2a320e2b	b3318acf-3b21-4d6c-beb9-0c18a18a484d.rna_seq.augmented_star_gene_counts.tsv	ffbf96e50847d45c76a702159aece835	4241718	released
6fb6e0b6-d575-470b-aa14-7e49c26a36c8	7d4baef8-a10b-49c5-b476-9755cf51a1f2.rna_seq.augmented_star_gene_counts.tsv	c390adaa7f03580a587f29a035c0604a	4245477	released
9f5d177b-cf6e-4d5c-869d-845c8aa6fb73	ff06afdf-d79c-4f6b-a8ea-ef81b478bea7.rna_seq.augmented_star_gene_counts.tsv	5713c968417e687923ae3719b6a30513	4233578	released
7da3a15e-9911-4429-98e7-d7ee03d7ad7f	ef697db7-3b14-4999-9e9b-85c37718f615.rna_seq.augmented_star_gene_counts.tsv	ef244a85ec4a69cfd95bfb356d65d1a9	4256739	released
a1b28726-ff2b-4a60-a48a-6e4ce62fa853	1b0ce868-c996-4684-8385-a6db580c75f5.rna_seq.augmented_star_gene_counts.tsv	7603c2c8ada848a7b7790dc5db302eb1	4236502	released
4b167e70-e4e6-47f7-9fe9-11cf20f0d442	38ed7a69-e4a7-4990-aa36-d3537d451e3b.rna_seq.augmented_star_gene_counts.tsv	fb9592b73fff936831f4619fd4c2b7ed	4231876	released
